Id,UserId,Text,Domain
1.58073E+18,68819461,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58073E+18,68819461,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58073E+18,68819461,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58073E+18,68819461,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58073E+18,68819461,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58073E+18,8.68809E+17,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58073E+18,31409228,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58073E+18,31409228,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58073E+18,1.21405E+18,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58073E+18,1.51117E+18,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58073E+18,1.43248E+18,"RT @Bubblebathgirl: Russia just said if Ukraine enters NATO that would guarantee World War 3.

Why are Democrats pushing for this?

🤔",Ongoing News Story
1.58072E+18,904752541,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,3247276842,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,3247276842,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,1.51876E+18,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,1.17766E+18,Pandemic's over. Global economic downturn is ongoing. World war 3 next?,Ongoing News Story
1.58072E+18,904752541,"RT @Bubblebathgirl: Russia just said if Ukraine enters NATO that would guarantee World War 3.

Why are Democrats pushing for this?

🤔",Ongoing News Story
1.58072E+18,7.0902E+17,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,166134301,RT @USA_Anne711: 🔥Russia says Ukraine's entry into NATO would 'guarantee' World War 3: 📌Kyiv is aware that Ukraine joining NAT would mean a…,Ongoing News Story
1.58072E+18,435176139,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,1.35372E+18,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,1.35372E+18,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,7.07738E+17,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,1.58069E+18,"RT @Bubblebathgirl: Russia just said if Ukraine enters NATO that would guarantee World War 3.

Why are Democrats pushing for this?

🤔",Ongoing News Story
1.58072E+18,2518908922,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,3044233482,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,1.4231E+18,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,1.4231E+18,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,23326606,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,23326606,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,23326606,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,23326606,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,1.51076E+18,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,1.51076E+18,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,1.51076E+18,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,1.52415E+18,RT @USA_Anne711: 🔥Russia says Ukraine's entry into NATO would 'guarantee' World War 3: 📌Kyiv is aware that Ukraine joining NAT would mean a…,Ongoing News Story
1.58072E+18,1.12835E+18,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,1.12835E+18,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,1.12835E+18,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,1.12835E+18,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,1.12835E+18,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,2751892881,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,1.48758E+18,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,1.48758E+18,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,1300448930,"Mr. Macron! 
When No one wants any conflict nor any smothering that may lead this unwanted world war 3. 
You should come forward and dilute this sediment of dm confliction between Ukraine and Russia.",Ongoing News Story
1.58072E+18,4833720963,"RT @Bubblebathgirl: Russia just said if Ukraine enters NATO that would guarantee World War 3.

Why are Democrats pushing for this?

🤔",Ongoing News Story
1.58072E+18,4833720963,"RT @Bubblebathgirl: Russia just said if Ukraine enters NATO that would guarantee World War 3.

Why are Democrats pushing for this?

🤔",Ongoing News Story
1.58072E+18,4833720963,"RT @Bubblebathgirl: Russia just said if Ukraine enters NATO that would guarantee World War 3.

Why are Democrats pushing for this?

🤔",Ongoing News Story
1.58072E+18,4833720963,"RT @Bubblebathgirl: Russia just said if Ukraine enters NATO that would guarantee World War 3.

Why are Democrats pushing for this?

🤔",Ongoing News Story
1.58072E+18,4833720963,"RT @Bubblebathgirl: Russia just said if Ukraine enters NATO that would guarantee World War 3.

Why are Democrats pushing for this?

🤔",Ongoing News Story
1.58072E+18,196116215,"RT @JackPosobiec: Russia says Ukraine's entry into NATO would 'guarantee' World War 3

https://t.co/7OrMzWKm6J",Ongoing News Story
1.58072E+18,1.00778E+18,RT @USA_Anne711: 🔥Russia says Ukraine's entry into NATO would 'guarantee' World War 3: 📌Kyiv is aware that Ukraine joining NAT would mean a…,Ongoing News Story
1.58072E+18,1.00778E+18,RT @USA_Anne711: 🔥Russia says Ukraine's entry into NATO would 'guarantee' World War 3: 📌Kyiv is aware that Ukraine joining NAT would mean a…,Ongoing News Story
1.58072E+18,1.00778E+18,RT @USA_Anne711: 🔥Russia says Ukraine's entry into NATO would 'guarantee' World War 3: 📌Kyiv is aware that Ukraine joining NAT would mean a…,Ongoing News Story
1.58072E+18,1.00778E+18,RT @USA_Anne711: 🔥Russia says Ukraine's entry into NATO would 'guarantee' World War 3: 📌Kyiv is aware that Ukraine joining NAT would mean a…,Ongoing News Story
1.58072E+18,1.00778E+18,RT @USA_Anne711: 🔥Russia says Ukraine's entry into NATO would 'guarantee' World War 3: 📌Kyiv is aware that Ukraine joining NAT would mean a…,Ongoing News Story
1.58072E+18,1.00778E+18,RT @USA_Anne711: 🔥Russia says Ukraine's entry into NATO would 'guarantee' World War 3: 📌Kyiv is aware that Ukraine joining NAT would mean a…,Ongoing News Story
1.58072E+18,1.00778E+18,RT @USA_Anne711: 🔥Russia says Ukraine's entry into NATO would 'guarantee' World War 3: 📌Kyiv is aware that Ukraine joining NAT would mean a…,Ongoing News Story
1.58072E+18,1.00778E+18,RT @USA_Anne711: 🔥Russia says Ukraine's entry into NATO would 'guarantee' World War 3: 📌Kyiv is aware that Ukraine joining NAT would mean a…,Ongoing News Story
1.58072E+18,1.00778E+18,RT @USA_Anne711: 🔥Russia says Ukraine's entry into NATO would 'guarantee' World War 3: 📌Kyiv is aware that Ukraine joining NAT would mean a…,Ongoing News Story
1.58072E+18,1.00778E+18,RT @USA_Anne711: 🔥Russia says Ukraine's entry into NATO would 'guarantee' World War 3: 📌Kyiv is aware that Ukraine joining NAT would mean a…,Ongoing News Story
1.58073E+18,1.57853E+18,"RT @alqsyy: 📸📸 SELFIE WHITELIST GIVEAWAY 📸📸
📌 Upcoming On Ethereum Network
We will be giving away:
📸 10X WL Spot for @Selfiesnft, an Exclus…",Digital Assets & Crypto
1.58073E+18,2369810251,i just got a youtube ad for fkn emvoice 💀 !!!! https://t.co/Lrq9c2uN0t,Technology
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.46755E+18,"RT @NFTC0MMUNITY: Drop your #ETH wallet - don’t ask why!

✅RT, Like, Follow + @_InvsbleFriends

#AD #NFTsales #NFTGiveaway #NFTCommunity #N…",Digital Assets & Crypto
1.58073E+18,1.34292E+18,"[DELAYED 90 SECONDS] [$14.99]
Vintage SPEIDEL USA Gold Tone ID Bracelet NOS Jewelers Estat
Source: ebay Listing
Reason: Sold by gsmom03

09:10:50.8790 PM EDT #Ad

https://t.co/YElf1rZ27R",Technology
